SCHEMA,OBJECT_TYPE,OBJECT_NAME,COLUMN_NAME,PRIMARY_KEY,FOREIGN_KEY,UNIQUE_KEY,DATA_TYPE,NULLABLE,DEFAULT_VALUE,OBJECT_FULL_NAME
tms,TABLE,logsJob_processIndicators,ErrorMessage,NO,NO,NO,nvarchar(4000),YES,,cTrader.tms.logsJob_processIndicators
tms,TABLE,logsJob_processIndicators,DurationMs,NO,NO,NO,int,YES,,cTrader.tms.logsJob_processIndicators
tms,TABLE,MA,ID,YES,YES,NO,bigint,NO,,cTrader.tms.MA
tms,TABLE,MA,TickerJID,NO,YES,YES,int,NO,,cTrader.tms.MA
tms,TABLE,MA,BarTime,NO,NO,YES,datetime,NO,,cTrader.tms.MA
tms,TABLE,MA,TimeFrameID,NO,YES,YES,int,NO,,cTrader.tms.MA
tms,TABLE,MA,MA5,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA8,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA20,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA30,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA50,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA100,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA200,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA21_FIB,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA55_FIB,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA144_FIB,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA233_FIB,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA195_NYSE,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA390_NYSE,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,MA500,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MA
tms,TABLE,MA,CreatedDate,NO,NO,NO,datetime,YES,(getdate()),cTrader.tms.MA
tms,TABLE,MarketRegime_Final,BarID,YES,YES,NO,bigint,NO,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Primary_Regime,NO,NO,NO,tinyint,YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Regime_Confidence,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Regime_Change_Flag,NO,NO,NO,bit,YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Trend_Score,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Momentum_Score,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Volatility_Score,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,Overall_Score,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Final,CreatedDate,NO,NO,NO,datetime2,YES,(sysdatetime()),cTrader.tms.MarketRegime_Final
tms,TABLE,MarketRegime_Patterns,BarID,YES,YES,NO,bigint,NO,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,Inside_Bar_Flag,NO,NO,NO,bit,YES,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,Outside_Bar_Flag,NO,NO,NO,bit,YES,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,Pin_Bar_Flag,NO,NO,NO,bit,YES,,cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Patterns,CreatedDate,NO,NO,NO,datetime2,YES,(sysdatetime()),cTrader.tms.MarketRegime_Patterns
tms,TABLE,MarketRegime_Stops,BarID,YES,YES,NO,bigint,NO,,cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Stops,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Stops,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Stops,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Stops,Chandelier_Exit_Long,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Stops,Chandelier_Exit_Short,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Stops,CreatedDate,NO,NO,NO,datetime2,YES,(sysdatetime()),cTrader.tms.MarketRegime_Stops
tms,TABLE,MarketRegime_Trend,BarID,YES,YES,NO,bigint,NO,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,ADX_14,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,Plus_DI_14,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,Minus_DI_14,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Trend,CreatedDate,NO,NO,NO,datetime2,YES,(sysdatetime()),cTrader.tms.MarketRegime_Trend
tms,TABLE,MarketRegime_Volatility,BarID,YES,YES,NO,bigint,NO,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,TickerJID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,BarTime,NO,NO,NO,datetime,NO,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,TimeFrameID,NO,NO,NO,int,NO,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,ATR_14,NO,NO,NO,"decimal(18,8)",YES,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,ATR_Percent,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,Historical_Volatility_20,NO,NO,NO,"decimal(8,4)",YES,,cTrader.tms.MarketRegime_Volatility
tms,TABLE,MarketRegime_Volatility,CreatedDate,NO,NO,NO,datetime2,YES,(sysdatetime()),cTrader.tms.MarketRegime_Volatility
trd,TABLE,orders,ID,YES,NO,NO,int,NO,,cTrader.trd.orders
trd,TABLE,orders,orderID,NO,NO,NO,varchar(50),NO,,cTrader.trd.orders
trd,TABLE,orders,accountID,NO,YES,NO,int,NO,,cTrader.trd.orders
trd,TABLE,orders,assetID,NO,YES,NO,int,NO,,cTrader.trd.orders
trd,TABLE,orders,price,NO,NO,NO,money,NO,,cTrader.trd.orders
trd,TABLE,orders,volume,NO,NO,NO,"numeric(18,6)",NO,,cTrader.trd.orders
trd,TABLE,orders,takeProfit,NO,NO,NO,"numeric(18,6)",YES,,cTrader.trd.orders
trd,TABLE,orders,stopLoss,NO,NO,NO,"numeric(18,6)",YES,,cTrader.trd.orders
trd,TABLE,orders,typeID,NO,NO,NO,nvarchar(100),NO,,cTrader.trd.orders
trd,TABLE,orders,direction,NO,NO,NO,nvarchar(10),NO,,cTrader.trd.orders
trd,TABLE,orders,created,NO,NO,NO,datetime,YES,(getdate()),cTrader.trd.orders
trd,TABLE,orders,modified,NO,NO,NO,datetime,YES,,cTrader.trd.orders
trd,TABLE,orders,expiry,NO,NO,NO,datetime,YES,,cTrader.trd.orders
trd,TABLE,orderType,ID,YES,NO,NO,int,NO,,cTrader.trd.orderType
trd,TABLE,orderType,orderTypeName,NO,NO,YES,varchar(50),NO,,cTrader.trd.orderType
trd,TABLE,orderType,orderTypeCode,NO,NO,NO,varchar(10),YES,,cTrader.trd.orderType
trd,TABLE,orderType,orderTypeDescription,NO,NO,NO,varchar(255),YES,,cTrader.trd.orderType
algo,TABLE-VALUED FUNCTION,parameters_tf,Parameter,NO,NO,NO,nvarchar,YES,,cTrader.algo.parameters_tf
algo,TABLE-VALUED FUNCTION,parameters_tf,Value,NO,NO,NO,nvarchar(8000),YES,,cTrader.algo.parameters_tf
algo,TABLE,ParameterSets,Id,YES,NO,NO,int,NO,,cTrader.algo.ParameterSets
algo,TABLE,ParameterSets,ParameterSetJson,NO,NO,NO,nvarchar,NO,,cTrader.algo.ParameterSets
algo,TABLE,ParameterSets,CreatedAt,NO,NO,NO,datetime,YES,(getdate()),cTrader.algo.ParameterSets
algo,TABLE,ParameterSets,strategy_id,NO,NO,NO,int,NO,,cTrader.algo.ParameterSets
algo,TABLE-VALUED FUNCTION,parmeters_tf,Parameter,NO,NO,NO,nvarchar,YES,,cTrader.algo.parmeters_tf
algo,TABLE-VALUED FUNCTION,parmeters_tf,Value,NO,NO,NO,nvarchar(8000),YES,,cTrader.algo.parmeters_tf
trd,TABLE,pendingOrder,ID,YES,NO,NO,int,NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,accountID,NO,YES,NO,int,NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,orderUUID,NO,NO,NO,uniqueidentifier,NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,orderTicket,NO,NO,NO,nvarchar(40),NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,symbol,NO,NO,NO,nvarchar(100),NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,orderTypeID,NO,YES,NO,int,NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,direction,NO,NO,NO,nvarchar(20),NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,volume,NO,NO,NO,"decimal(18,2)",NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,targetPrice,NO,NO,NO,"decimal(18,6)",YES,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,stopLoss,NO,NO,NO,"decimal(18,6)",YES,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,takeProfit,NO,NO,NO,"decimal(18,6)",YES,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,orderStatus,NO,NO,NO,nvarchar(40),NO,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,createdTime,NO,NO,NO,datetime,NO,(getdate()),cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,modifiedTime,NO,NO,NO,datetime,YES,,cTrader.trd.pendingOrder
trd,TABLE,pendingOrder,closeTime,NO,NO,NO,datetime,YES,,cTrader.trd.pendingOrder
trd,TABLE,platforms,ID,YES,NO,NO,int,NO,,cTrader.trd.platforms
