Symbol,unit,lot_size,pip_size,Digits,LotSize,PipSize,VolumeInUnitsMin,VolumeInUnitsMax,VolumeInUnitsStep,Spread,TickSize,TickValue,SwapLong,SwapShort
Bunzl_(BNZL.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Burberry_Group_(BRBY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
BWP_Trust_(BWP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Cancom_SE_(COK.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Capco_(CAPC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Carl_Zeiss_Meditec_(AFX.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Carnival_(CCL.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Carsales.com_(CAR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Centrica_(CNA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Challenger_Ltd_(CGF.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Charter_Hall_Group_(CHC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Charter_Hall_LWR_FP_(CLW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Charter_Hall_Retail_(CQR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Chorus_Ltd_(CNU.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Cimic_Group_Ltd_(CIM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Cleanaway_Waste_Ltd_(CWY.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Clinuvel_Pharmaceut_(CUV.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Coca-Cola_HBC_(CCH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Cochlear_Ltd_(COH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Coles_Group_Ltd_(COL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Collins_Food_Ltd_(CKF.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Commerzbank_AG_(CBK.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Compass_Group_(CPG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
CompuGroup_Medical_(COP.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Computacenter_PLC_(CCC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Computershare_Ltd_(CPU.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Continental_(CON.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Convatec_Group_PLC_(CTEC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
CooperEnergy_Ltd_(COE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Copper_Miners_ETF_(COPX.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Corp_Travel_Ltd_(CTD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Costa_Group_Hldgs_(CGC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Covestro_AG_(COV.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Cranswick_PLC_(CWK.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Credit_Corp_Group_(CCP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Crocs_Inc_(CROX.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Croda_(CRDA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Cromwell_Property_(CMW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Crown_Resorts_Ltd_(CWN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
CSL_Ltd_(CSL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
CSR_Ltd_(CSR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
CTS_Eventim_AG_(EVD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Daimler_AG_(DAI.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
DCC_(DCC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Genus_PLC_(GNS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Dechra_Pharmac_(DPH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Delivery_Hero_(DHR.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
DermTech_(DMTK.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Derwent_London_PLC_(DLN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Deutsche_Bank_AG_(DBK.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Deutsche_Boerse_(DB1.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Deutsche_Telekom_(DTE.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Dexus_Property_Grp_(DXS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Diageo_(DGE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Digital_World_Acq._(DWAC.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Diploma_PLC_(DPLM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Direct_Line_Grp_(DLG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Dividend_ETF_(SDY.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Dixons_Carphone_PLC_(DC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Domain_Hldgs_Aust._(DHG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Domino_PIZZA_Ent._(DMP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Dominos_Pizza_Grp_(DOM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Downer_Edi_Ltd_(DOW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Drax_Group_PLC_(DRX.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Dropbox_(DBX.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
DS_Smith_(SMDS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Dunelm_Group_PLC_(DNLM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Durr_AG_(DUE.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
E.ON_SE_(EON.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
EasyJet_(EZJ.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
USDRUB,USD,100000,0,5,100000,0,0,0,0,не число,0,0,0,0
Elders_Limited_(ELD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Electrocomponents_(ECM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
EM_Dividend_ETF_(EDIV.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
EM_SmallCap_ETF_(EWX.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
EML_Payments_Ltd_(EML.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
XNGUSD,PIPS,10000,0,4,10000,0,0,0,0,не число,0,0,0,0
Energy_Select_Fund_(XLE.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Esport_&_Dig._Ent_(NERD.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Estia_Health_Ltd_(EHE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
ETFMG_Alt_Harvest_(MJX.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ETFS_Gold_Trust_(SGOL.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Evolution_Mining_(EVN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Evonik_Industries_(EVK.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Evotec_SE_(EVT.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Evraz_(EVR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Experian_(EXPN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
F&C_Investment_Trst_(FCIT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ferguson_Plc_(FERG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ferrexpo_PLC_(FXPO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Fidelity_China_Spcl_(FCSS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Finsbury_Grwth_Trst_(FGT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Fisher_&_Paykel_(FPH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Fletcher_Building_(FBU.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Flight_Centre_Trav._(FLT.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Flutter_Entertain_(FLTR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Fortescue_Metals_(FMG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Fraport_AG_(FRA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Frasers_Group_PLC_(FRAS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Freenet_AG_(FNTN.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Fresenius_(FRE.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Fresenius_Med_Care_(FME.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Fresnillo_(FRES.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Fuchs_Petrolub_SE_(FPE.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Future_PLC_(FUTR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
G.U.D._Holdings_(GUD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
G8_Education_Ltd_(GEM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Games_Workshop_Grp_(GAW.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Gamesys_Group_PLC_(GYS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
GEA_Group_AG_(G1A.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Gerresheimer_AG_(GXI.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Gitlab_(GTLB.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
GlaxoSmithKline_(GSK.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Glbl_Financial_ETF_(IXG.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Glbl_Industrials_ETF_(EXI.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Glbl_Wind_Energy_ETF_(FAN.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Glencore_Xstrata_(GLEN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Carbon_ETF_(KRBN.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Energy_ETF_(IXC.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Forestry_(WOOD.OQ),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Infrast._ETF_(IGF.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Silver_Miners_(SIL.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Telecom_ETF_(IXP.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Global_Uranium_ETF_(URA.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Gold_Miners_ETF_(GDX.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Gold_Road_Res_Ltd_(GOR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Goodman_Group_(GMG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Gores_Guggenheim_(GGPI.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
GPT_Group_(GPT.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Grafton_Group_PLC_(GFTU.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
GrainCorp_Ltd_(GNC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Grainger_PLC_(GRI.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Grand_City_Prop._(GYCD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Great_Portland_Ests_(GPOR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Greencoat_UK_Wind__(UKW.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Greggs_PLC_(GRG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Grenke_AG_(GLJ.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Growthpoint_Prop._(GOZ.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
GWA_Group_Ltd_(GWA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Halma_(HLMA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Hannover_RE_AG_(HNR1.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
HarbourVest_Glbl_PE_(HVPE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Hargreaves_Lansdown_(HL.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Harvey_Norman_(HVN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Hays_PLC_(HAS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Healius_(HLS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
HeidelbergCement_(HEI.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
HELLA_GmbH_&_Co._(HLED.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
HelloFresh_SE_(HFG.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Henkel_AG_&_Co_(HNK.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Hikma_Pharma_(HIK.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Hochtief_AG_(HOT.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Homebuilders_ETF_(XHB.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
HomeServe_PLC_(HSV.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Howden_Joinery_Grp_(HWDN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
HSBC_(HSBA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
HUB24_Ltd_(HUB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Hugo_Boss_AG_(BOSS.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Idp_Education_Ltd_(IEL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
IG_Group_Holdings_(IGG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Iluka_Resources_(ILU.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Imperial_Brands_(IMB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Inchcape_PLC_(INCH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Incitec_Pivot_(IPL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Independence_Group_(IGO.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Industrial_Select_(XLI.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Infineon_(IFX.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Informa_(INF.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ingenia_Group_(INA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Insurance_Aus_Grp_(IAG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Int_Airlines_Group_(IAG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Intercont_Hotels_(IHG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Intermediate_Cap_(ICP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Intertek_Group_(ITRK.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Invesco_DB_Ag_Fund_(DBA.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Investec_PLC_(INVP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Invocare_Ltd_(IVC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
IOOF_Holdings_Ltd_(IFL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
IPH_Ltd_(IPH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Iress_Ltd_(IRE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
iShares_ACWI_ETF_(ACWI.OQ),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Brazil_ETF_(EWZ.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Brazil_S-Cap_(BRF.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Canada_ETF_(EWC.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_China_25_ETF_(FXI.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_EAFE_ETF_(EFA.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Europe_ETF_(IEV.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_France_ETF_(EWQ.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Germany_ETF_(EWG.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Malaysia_ETF_(EWM.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Mexico_ETF_(EWW.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_New_Zealand_(ENZL.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Peru_ETF_(EPU.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Russell_3000_(IWV.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Spain_ETF_(EWP.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Sweden_ETF_(EWD.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Taiwan_ETF_(EWT.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_Thailand_ETF_(THD.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_U.K_ETF_(EWU.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_US_Growth_(IUSG.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
iShares_US_Prf_Stock_(PFF.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ITV_(ITV.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
IWG_PLC_(IWG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
J_D_Wetherspoon_PLC_(JDW.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
James_Hardie_(JHX.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Janus_Henderson_(JHG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
JB_Hi-Fi_Limited_(JBH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
JD_Sports_(JD.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Jefferies_Financial_(JEF.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Jnr_Gold_Miner_(GDXJ.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
John_Wood_Group_PLC_(WG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Johnson_Matthey_(JMAT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Jumbo_Interactive_(JIN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Just-Eat_Group_Hldg_(JE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
K+S_AG_(SDF.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Kainos_Group_PLC_(KNOS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Kion_Group_AG_(KGXD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Knorr-Bremse_AG_(KBXD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Land_Securities_(LAND.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Lanxess_AG_(LXS.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
LATAM_40_ETF_(ILF.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
LEG_Immobilien_AG_(LEG.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Legal_&_General_(LGEN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Lendlease_Group_(LLC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Linde_(LIN.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Link_Admin_HLDG_(LNK.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Li-S_Energy_(LIS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Lithium_ETF_(LIT.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Lloyds_Banking_(LLOY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Logitech_Int_(LOGI.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
London_Stock_Exch_(LSE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
LondonMetric_Prop_(LMP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Lufthansa_(LHA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Lululemon_Athletica_(LULU.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Lynas_Corporation_(LYC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
M&G_(MNG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Macquarie_Grp_Ltd_(MQG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Magellan_Fin._Grp._(MFG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Marks_and_Spencer__(MKS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Marriott_Vacations_(VAC.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Marshalls_PLC_(MSLH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Mattel_Inc._(MAT.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Mayne_Pharma_Ltd_(MYX.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
McmillanShakespeare_(MMS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Medibank_Private_(MPL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Mediclinic_Int._(MDC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Meggitt_(MGGT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Melrose_(MRO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MercadoLibre_Inc_(MELI.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Mercantile_Inv_Trst_(MRC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Merck_(MRK.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Metals_&_Mining_(XME.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Metcash_Ltd_(MTS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Metro_AG_(B4BD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
MicroStrategy_(MSTR.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
MidCap_400_ETF_(MDY.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Mineral_Resources_(MIN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Mirvac_Group_(MGR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Monadelphous_Group_(MND.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Mondi_(MNDI.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Moneysupermarket_(MONY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Morningstar_Inc._(MORN.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Morphosys_AG_(MOR.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Morrisons_(MRW.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Australia_ETF_(EWA.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Hong_Kong_ETF_(EWH.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Indonesia_ETF_(EIDO.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Norway_ETF_(NORW.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Pacific_ex-JP_(EPP.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Pakistan_ETF_(PAK.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Philippine_ETF_(EPHE.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Portugal_ETF_(PGAL.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Singapore_ETF_(EWS.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_South_Korea_ETF_(EWY.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MSCI_Sth_Africa_ETF_(EZA.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
MTU_Aero_(MTX.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Muenchen_Rueck_(MUV.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
N.A_NatRes_ETF_(IGE.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Nano_X_Imaging_(NNOX.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Nanosonics_Ltd_(NAN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Nat_Australia_Bank_(NAB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
National_Express_(NEX.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
National_Grid_(NG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
National_Storage_(NSR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Natwest_Group_(NWG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Nearmap_Ltd_(NEA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Nemetschek_SE_(NEM.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Netwealth_Group_(NWL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
New_Hope_Corp._(NHC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Newcrest_Mining_(NCM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
